Time,RPM,MPH,Throttle,Load,Gear
15:17:50.212051,769,0.0,10.5882352941,29.8039215686,0
15:17:50.331867,777,0.0,10.5882352941,29.8039215686,0
15:17:50.452126,777,0.0,10.5882352941,29.8039215686,0
15:17:50.572063,763,0.0,10.1960784314,29.8039215686,0
15:17:50.691852,770,0.0,10.5882352941,29.8039215686,0
15:17:50.811979,775,0.0,10.5882352941,29.8039215686,0
15:17:50.931759,785,0.0,10.1960784314,29.8039215686,0
15:17:51.52200,781,0.0,10.5882352941,29.8039215686,0
15:17:51.171726,764,0.0,10.5882352941,29.8039215686,0
15:17:51.291844,774,0.0,10.5882352941,29.8039215686,0
15:17:51.412032,775,0.0,10.1960784314,29.8039215686,0
15:17:51.531771,786,0.0,10.5882352941,29.8039215686,0
15:17:51.652422,781,0.0,10.5882352941,29.8039215686,0
15:17:51.772061,783,0.0,10.5882352941,29.4117647059,0
15:17:51.892234,776,0.0,10.5882352941,29.8039215686,0
15:17:52.12040,770,0.0,10.1960784314,29.8039215686,0
15:17:52.131780,769,0.0,10.5882352941,29.8039215686,0
15:17:52.251943,775,0.0,10.5882352941,29.8039215686,0
15:17:52.371732,775,0.0,10.5882352941,29.8039215686,0
15:17:52.491979,767,0.0,10.5882352941,29.8039215686,0
15:17:52.611733,774,0.0,10.5882352941,29.8039215686,0
15:17:52.731895,754,0.0,10.5882352941,30.1960784314,0
15:17:52.852048,772,0.0,10.5882352941,30.1960784314,0
15:17:52.972168,773,0.0,10.5882352941,30.1960784314,0
15:17:53.91992,767,0.0,10.5882352941,30.1960784314,0
15:17:53.212288,767,0.0,10.5882352941,30.1960784314,0
15:17:53.332375,781,0.0,10.5882352941,30.1960784314,0
15:17:53.452180,772,0.0,10.5882352941,30.1960784314,0
15:17:53.571942,774,0.0,10.5882352941,30.1960784314,0
15:17:53.692143,786,0.0,10.5882352941,30.1960784314,0
15:17:53.811763,777,0.0,10.5882352941,29.8039215686,0
15:17:53.931888,778,0.0,10.5882352941,29.8039215686,0
15:17:54.51762,779,0.0,10.5882352941,29.8039215686,0
15:17:54.172196,777,0.0,10.5882352941,29.8039215686,0
15:17:54.292122,770,0.0,10.5882352941,29.8039215686,0
15:17:54.412244,777,0.0,10.5882352941,29.8039215686,0
15:17:54.531986,782,0.0,10.5882352941,29.8039215686,0
15:17:54.652034,784,0.0,10.5882352941,29.8039215686,0
15:17:54.772209,778,0.0,10.5882352941,29.8039215686,0
15:17:54.891868,772,0.0,10.5882352941,29.8039215686,0
15:17:55.12115,780,0.0,10.5882352941,29.8039215686,0
15:17:55.132316,780,0.0,10.5882352941,29.4117647059,0
15:17:55.252327,774,0.0,10.5882352941,29.8039215686,0
15:17:55.372143,782,0.0,10.5882352941,29.4117647059,0
15:17:55.492092,782,0.0,10.5882352941,29.4117647059,0
15:17:55.612174,768,0.0,10.5882352941,29.4117647059,0
15:17:55.731716,771,0.0,10.5882352941,29.4117647059,0
15:17:55.852163,774,0.0,10.5882352941,29.8039215686,0
15:17:55.972009,775,0.0,10.5882352941,29.8039215686,0
15:17:56.92102,768,0.0,10.5882352941,29.8039215686,0
15:17:56.211986,772,0.0,10.5882352941,29.8039215686,0
15:17:56.332049,774,0.0,10.5882352941,29.8039215686,0
15:17:56.452227,764,0.0,10.5882352941,29.8039215686,0
15:17:56.572042,775,0.0,10.5882352941,29.8039215686,0
15:17:56.692417,774,0.0,10.5882352941,29.8039215686,0
15:17:56.812332,775,0.0,10.5882352941,29.8039215686,0
15:17:56.932386,774,0.0,10.5882352941,29.8039215686,0
15:17:57.51944,771,0.0,10.5882352941,29.8039215686,0
15:17:57.172240,776,0.0,10.5882352941,29.8039215686,0
15:17:57.291743,778,0.0,10.5882352941,29.8039215686,0
15:17:57.411938,788,0.0,10.5882352941,29.8039215686,0
15:17:57.531725,778,0.0,10.5882352941,29.8039215686,0
15:17:57.653138,779,0.0,10.5882352941,29.8039215686,0
15:17:57.771943,786,0.0,10.5882352941,29.8039215686,0
15:17:57.892153,774,0.0,10.5882352941,29.8039215686,0
15:17:58.11983,784,0.0,10.5882352941,29.8039215686,0
15:17:58.132047,782,0.0,10.5882352941,29.8039215686,0
15:17:58.251853,788,0.0,10.5882352941,29.4117647059,0
15:17:58.371653,790,0.0,10.5882352941,29.4117647059,0
15:17:58.492370,790,0.0,10.5882352941,29.4117647059,0
15:17:58.612396,787,0.0,10.5882352941,29.4117647059,0
15:17:58.732569,781,0.0,10.5882352941,29.4117647059,0
15:17:58.851965,781,0.0,10.5882352941,29.4117647059,0
15:17:58.972093,778,0.0,10.5882352941,29.4117647059,0
15:17:59.91864,779,0.0,10.1960784314,29.4117647059,0
15:17:59.211672,774,0.0,10.1960784314,29.4117647059,0
15:17:59.331782,780,0.0,10.1960784314,29.4117647059,0
15:17:59.451905,785,0.0,10.5882352941,29.4117647059,0
15:17:59.572070,783,0.0,10.1960784314,29.4117647059,0
15:17:59.691984,781,0.0,10.1960784314,29.4117647059,0
15:17:59.812000,781,0.0,10.5882352941,29.4117647059,0
15:17:59.932673,768,0.0,10.1960784314,29.4117647059,0
15:18:0.52150,777,0.0,10.1960784314,29.4117647059,0
15:18:0.172865,772,0.0,10.1960784314,29.4117647059,0
15:18:0.291630,767,0.0,10.1960784314,29.4117647059,0
15:18:0.411728,759,0.0,10.1960784314,29.4117647059,0
15:18:0.532151,767,0.0,10.1960784314,29.4117647059,0
15:18:0.651626,771,0.0,10.1960784314,29.4117647059,0
15:18:0.772131,764,0.0,10.5882352941,29.4117647059,0
15:18:0.891994,780,0.0,10.5882352941,29.8039215686,0
15:18:1.11844,764,0.0,10.1960784314,29.8039215686,0
15:18:1.131911,762,0.0,10.1960784314,29.8039215686,0
15:18:1.252218,764,0.0,10.5882352941,29.8039215686,0
15:18:1.372573,773,0.0,10.1960784314,29.8039215686,0
15:18:1.491985,765,0.0,10.1960784314,29.8039215686,0
15:18:1.611767,766,0.0,10.5882352941,29.8039215686,0
15:18:1.731670,773,0.0,10.5882352941,29.8039215686,0
15:18:1.852291,762,0.0,10.5882352941,29.8039215686,0
15:18:1.972238,765,0.0,10.5882352941,29.8039215686,0
15:18:2.92182,777,0.0,10.5882352941,29.8039215686,0
15:18:2.211921,769,0.0,10.5882352941,29.8039215686,0
15:18:2.332458,770,0.0,10.5882352941,29.8039215686,0
15:18:2.452075,770,0.0,10.1960784314,29.8039215686,0
15:18:2.572094,771,0.0,10.1960784314,29.8039215686,0
15:18:2.692035,761,0.0,10.5882352941,29.8039215686,0
15:18:2.812228,772,0.0,10.1960784314,29.8039215686,0
15:18:2.932263,764,0.0,10.1960784314,29.8039215686,0
15:18:3.51777,770,0.0,10.1960784314,29.8039215686,0
15:18:3.172240,771,0.0,10.5882352941,29.8039215686,0
15:18:3.292385,774,0.0,10.5882352941,29.8039215686,0
15:18:3.411958,783,0.0,10.5882352941,29.8039215686,0
15:18:3.532057,771,0.0,10.5882352941,29.8039215686,0
15:18:3.651992,771,0.0,10.5882352941,29.8039215686,0
15:18:3.772701,777,0.0,10.5882352941,29.4117647059,0
15:18:3.894201,778,0.0,10.5882352941,29.8039215686,0
15:18:4.12027,781,0.0,10.5882352941,29.8039215686,0
15:18:4.132202,773,0.0,10.5882352941,29.8039215686,0
15:18:4.252164,779,0.0,10.5882352941,29.8039215686,0
15:18:4.372103,779,0.0,10.5882352941,29.8039215686,0
15:18:4.494321,783,0.0,10.5882352941,29.8039215686,0
15:18:4.612123,785,0.0,10.5882352941,29.4117647059,0
15:18:4.732030,778,0.0,10.5882352941,29.4117647059,0
15:18:4.851954,782,0.0,10.5882352941,29.4117647059,0
15:18:4.972120,784,0.0,10.5882352941,29.4117647059,0
15:18:5.91866,782,0.0,10.5882352941,29.8039215686,0
15:18:5.212174,782,0.0,10.5882352941,29.8039215686,0
15:18:5.331921,776,0.0,10.5882352941,29.8039215686,0
15:18:5.452239,775,0.0,10.5882352941,29.8039215686,0
15:18:5.571826,769,0.0,10.5882352941,29.8039215686,0
15:18:5.691981,769,0.0,10.1960784314,30.1960784314,0
15:18:5.812332,773,0.0,10.1960784314,29.8039215686,0
15:18:5.932081,768,0.0,10.1960784314,29.8039215686,0
15:18:6.52209,781,0.0,10.1960784314,29.8039215686,0
15:18:6.171900,769,0.0,10.1960784314,29.8039215686,0
15:18:6.292737,777,0.0,10.1960784314,29.8039215686,0
15:18:6.413194,764,0.0,10.1960784314,29.8039215686,0
15:18:6.531989,769,0.0,10.1960784314,29.8039215686,0
15:18:6.652468,773,0.0,10.1960784314,29.8039215686,0
15:18:6.771945,774,0.0,10.1960784314,29.8039215686,0
15:18:6.893799,771,0.0,10.5882352941,29.8039215686,0
15:18:7.12199,774,0.0,10.5882352941,29.8039215686,0
15:18:7.132370,780,0.0,10.5882352941,29.8039215686,0
15:18:7.253908,767,0.0,10.5882352941,29.8039215686,0
15:18:7.372037,773,0.0,10.1960784314,29.8039215686,0
15:18:7.493814,777,0.0,10.5882352941,29.4117647059,0
15:18:7.611888,773,0.0,10.5882352941,29.8039215686,0
15:18:7.732515,777,0.0,10.5882352941,29.4117647059,0
15:18:7.852197,779,0.0,10.5882352941,29.4117647059,0
15:18:7.971957,775,0.0,10.5882352941,29.4117647059,0
15:18:8.94562,778,0.0,10.5882352941,29.4117647059,0
15:18:8.212262,782,0.0,10.5882352941,29.4117647059,0
15:18:8.331934,781,0.0,10.5882352941,29.4117647059,0
15:18:8.451901,773,0.0,10.5882352941,29.4117647059,0
15:18:8.572379,782,0.0,10.5882352941,29.4117647059,0
15:18:8.693069,781,0.0,10.5882352941,29.4117647059,0
15:18:8.811939,776,0.0,10.5882352941,29.8039215686,0
15:18:8.933775,771,0.0,10.5882352941,29.8039215686,0
15:18:9.51912,775,0.0,10.5882352941,29.8039215686,0
15:18:9.172226,780,0.0,10.5882352941,29.8039215686,0
15:18:9.293626,776,0.0,10.5882352941,29.8039215686,0
15:18:9.412010,788,0.0,10.5882352941,29.8039215686,0
15:18:9.532163,773,0.0,10.1960784314,29.8039215686,0
15:18:9.651923,782,0.0,10.1960784314,29.8039215686,0
15:18:9.774541,783,0.0,10.1960784314,29.4117647059,0
15:18:9.893693,781,0.0,10.1960784314,29.4117647059,0
15:18:10.12058,777,0.0,10.1960784314,29.4117647059,0
15:18:10.131935,783,0.0,10.1960784314,29.4117647059,0
15:18:10.252339,774,0.0,10.1960784314,29.4117647059,0
15:18:10.372998,773,0.0,10.5882352941,29.4117647059,0
15:18:10.492662,777,0.0,10.1960784314,29.4117647059,0
15:18:10.612417,774,0.0,10.1960784314,29.4117647059,0
15:18:10.732197,774,0.0,10.1960784314,29.4117647059,0
15:18:10.852032,770,0.0,10.5882352941,29.4117647059,0
15:18:10.972747,772,0.0,10.5882352941,29.4117647059,0
15:18:11.93618,775,0.0,10.5882352941,29.4117647059,0
15:18:11.212030,774,0.0,10.5882352941,29.4117647059,0
15:18:11.331872,770,0.0,10.1960784314,29.4117647059,0
15:18:11.453921,765,0.0,10.1960784314,29.4117647059,0
15:18:11.571902,777,0.0,10.1960784314,29.4117647059,0
15:18:11.692355,772,0.0,10.1960784314,29.4117647059,0
15:18:11.812130,768,0.0,10.5882352941,29.8039215686,0
15:18:11.932294,774,0.0,10.5882352941,29.8039215686,0
15:18:12.52078,771,0.0,10.1960784314,29.8039215686,0
15:18:12.171850,763,0.0,10.1960784314,29.8039215686,0
15:18:12.294449,763,0.0,10.5882352941,29.8039215686,0
15:18:12.412104,776,0.0,10.1960784314,29.8039215686,0
15:18:12.532062,776,0.0,10.1960784314,29.8039215686,0
15:18:12.652315,779,0.0,10.1960784314,29.4117647059,0
15:18:12.771997,775,0.0,10.5882352941,29.4117647059,0
15:18:12.893691,784,0.0,10.5882352941,29.4117647059,0
15:18:13.12129,784,0.0,10.5882352941,29.4117647059,0
15:18:13.134309,774,0.0,10.1960784314,29.4117647059,0
15:18:13.252280,776,0.0,10.5882352941,29.4117647059,0
15:18:13.371845,772,0.0,10.1960784314,29.4117647059,0
15:18:13.493811,774,0.0,10.1960784314,29.4117647059,0
15:18:13.611871,776,0.0,10.1960784314,29.4117647059,0
15:18:13.734226,763,0.0,10.1960784314,29.8039215686,0
15:18:13.851935,770,0.0,10.1960784314,29.8039215686,0
15:18:13.973967,771,0.0,10.1960784314,29.8039215686,0
15:18:14.91983,768,0.0,10.5882352941,29.8039215686,0
15:18:14.212186,770,0.0,10.5882352941,29.8039215686,0
15:18:14.331946,777,0.0,10.5882352941,29.4117647059,0
15:18:14.452194,767,0.0,10.1960784314,29.8039215686,0
15:18:14.572295,777,0.0,10.1960784314,29.4117647059,0
15:18:14.693780,770,0.0,10.5882352941,29.4117647059,0
15:18:14.813925,776,0.0,10.1960784314,29.4117647059,0
15:18:14.931996,770,0.0,10.1960784314,29.4117647059,0
15:18:15.51808,762,0.0,10.1960784314,29.8039215686,0
15:18:15.171952,769,0.0,10.5882352941,29.8039215686,0
15:18:15.291802,774,0.0,10.5882352941,29.8039215686,0
15:18:15.411926,769,0.0,10.1960784314,29.8039215686,0
15:18:15.531781,761,0.0,10.1960784314,29.8039215686,0
15:18:15.652853,765,0.0,10.1960784314,29.8039215686,0
15:18:15.772112,771,0.0,10.1960784314,29.8039215686,0
15:18:15.892133,772,0.0,10.1960784314,29.8039215686,0
15:18:16.12482,771,0.0,10.1960784314,29.8039215686,0
15:18:16.132502,766,0.0,10.1960784314,29.8039215686,0
15:18:16.252225,766,0.0,10.1960784314,29.8039215686,0
15:18:16.371991,776,0.0,10.5882352941,29.8039215686,0
15:18:16.494224,772,0.0,10.5882352941,29.8039215686,0
15:18:16.611956,776,0.0,10.5882352941,29.8039215686,0
15:18:16.731732,774,0.0,10.5882352941,29.8039215686,0
15:18:16.851946,776,0.0,10.5882352941,29.8039215686,0
15:18:16.972048,774,0.0,10.5882352941,29.8039215686,0
15:18:17.93855,781,0.0,10.5882352941,29.8039215686,0
15:18:17.211992,777,0.0,10.5882352941,29.8039215686,0
15:18:17.332173,774,0.0,10.5882352941,29.8039215686,0
15:18:17.451938,772,0.0,10.5882352941,29.8039215686,0
15:18:17.572421,783,0.0,10.5882352941,29.8039215686,0
15:18:17.691816,780,0.0,10.5882352941,29.8039215686,0
15:18:17.811651,781,0.0,10.5882352941,29.8039215686,0
15:18:17.931865,771,0.0,10.5882352941,29.8039215686,0
15:18:18.52090,781,0.0,10.5882352941,29.8039215686,0
15:18:18.174559,762,0.0,10.1960784314,29.8039215686,0
15:18:18.292289,773,0.0,10.1960784314,29.8039215686,0
15:18:18.412460,770,0.0,10.5882352941,29.8039215686,0
15:18:18.532317,768,0.0,10.5882352941,29.8039215686,0
15:18:18.652051,776,0.0,10.5882352941,29.8039215686,0
15:18:18.772123,767,0.0,10.1960784314,29.8039215686,0
15:18:18.892293,767,0.0,10.5882352941,30.1960784314,0
15:18:19.12004,774,0.0,10.5882352941,30.1960784314,0
15:18:19.131961,772,0.0,10.5882352941,30.1960784314,0
15:18:19.252161,782,0.0,10.5882352941,29.8039215686,0
15:18:19.371813,777,0.0,10.5882352941,29.8039215686,0
15:18:19.492448,773,0.0,10.5882352941,29.8039215686,0
15:18:19.611894,746,0.0,10.5882352941,30.1960784314,0
15:18:19.732243,762,0.0,10.5882352941,30.1960784314,0
15:18:19.852204,777,0.0,10.5882352941,30.1960784314,0
15:18:19.972326,778,0.0,10.5882352941,30.1960784314,0
15:18:20.91658,780,0.0,10.5882352941,30.1960784314,0
15:18:20.212153,781,0.0,10.5882352941,30.1960784314,0
15:18:20.332253,785,0.0,10.5882352941,30.1960784314,0
15:18:20.451717,788,0.0,10.5882352941,29.8039215686,0
15:18:20.571871,776,0.0,10.5882352941,30.1960784314,0
15:18:20.692361,774,0.0,10.1960784314,30.1960784314,0
15:18:20.812146,781,0.0,10.1960784314,29.8039215686,0
15:18:20.932128,779,0.0,10.1960784314,29.8039215686,0
15:18:21.52150,777,0.0,10.1960784314,29.8039215686,0
15:18:21.172001,772,0.0,10.1960784314,29.8039215686,0
15:18:21.292080,768,0.0,10.1960784314,29.8039215686,0
15:18:21.411999,769,0.0,10.1960784314,29.8039215686,0
15:18:21.532175,775,0.0,10.1960784314,29.8039215686,0
15:18:21.651799,771,0.0,10.1960784314,29.8039215686,0
15:18:21.772332,781,0.0,10.1960784314,29.8039215686,0
15:18:21.892308,772,0.0,10.5882352941,29.8039215686,0
15:18:22.12319,775,0.0,10.1960784314,29.8039215686,0
15:18:22.132057,773,0.0,10.5882352941,29.8039215686,0
15:18:22.252553,776,0.0,10.5882352941,29.8039215686,0
15:18:22.374480,780,0.0,10.5882352941,29.4117647059,0
15:18:22.492326,780,0.0,10.5882352941,29.4117647059,0
15:18:22.612063,782,0.0,10.1960784314,29.4117647059,0
15:18:22.732265,773,0.0,10.5882352941,29.4117647059,0
15:18:22.851898,775,0.0,10.5882352941,29.4117647059,0
15:18:22.972182,780,0.0,10.5882352941,29.4117647059,0
15:18:23.92228,779,0.0,10.5882352941,29.4117647059,0
15:18:23.212110,770,0.0,10.5882352941,29.4117647059,0
15:18:23.332152,776,0.0,10.5882352941,29.4117647059,0
15:18:23.451911,771,0.0,10.5882352941,29.4117647059,0
15:18:23.572117,781,0.0,10.5882352941,29.4117647059,0
15:18:23.692131,784,0.0,10.1960784314,29.4117647059,0
15:18:23.812112,784,0.0,10.5882352941,29.4117647059,0
15:18:23.932377,781,0.0,10.5882352941,29.4117647059,0
15:18:24.52090,774,0.0,10.5882352941,29.4117647059,0
15:18:24.172060,772,0.0,10.5882352941,29.4117647059,0
15:18:24.292816,780,0.0,10.5882352941,29.4117647059,0
15:18:24.412296,769,0.0,10.5882352941,29.4117647059,0
15:18:24.532379,771,0.0,10.5882352941,29.4117647059,0
15:18:24.652432,774,0.0,10.5882352941,29.4117647059,0
15:18:24.772194,766,0.0,10.5882352941,29.8039215686,0
15:18:24.892004,763,0.0,10.5882352941,29.8039215686,0
15:18:25.12080,773,0.0,10.5882352941,29.8039215686,0
15:18:25.131982,768,0.0,10.1960784314,29.8039215686,0
15:18:25.252205,767,0.0,10.5882352941,29.8039215686,0
15:18:25.372460,780,0.0,10.5882352941,29.8039215686,0
15:18:25.492325,775,0.0,10.5882352941,29.8039215686,0
15:18:25.612535,780,0.0,10.5882352941,29.8039215686,0
15:18:25.732330,775,0.0,10.5882352941,29.8039215686,0
15:18:25.852574,774,0.0,10.5882352941,29.8039215686,0
15:18:25.971961,781,0.0,10.5882352941,29.8039215686,0
15:18:26.92121,766,0.0,10.5882352941,29.8039215686,0
15:18:26.212548,760,0.0,10.5882352941,29.8039215686,0
15:18:26.332407,775,0.0,10.5882352941,29.8039215686,0
15:18:26.452493,772,0.0,10.5882352941,29.8039215686,0
15:18:26.572570,775,0.0,10.5882352941,29.8039215686,0
15:18:26.692425,775,0.0,10.5882352941,29.8039215686,0
15:18:26.812190,775,0.0,10.5882352941,29.8039215686,0
15:18:26.932423,778,0.0,10.5882352941,29.8039215686,0
15:18:27.52537,782,0.0,10.5882352941,29.8039215686,0
15:18:27.172332,777,0.0,10.5882352941,29.4117647059,0
15:18:27.292361,778,0.0,10.5882352941,29.8039215686,0
15:18:27.412165,775,0.0,10.5882352941,29.4117647059,0
15:18:27.532356,784,0.0,10.5882352941,29.4117647059,0
15:18:27.652437,781,0.0,10.5882352941,29.4117647059,0
15:18:27.772134,778,0.0,10.5882352941,29.4117647059,0
15:18:27.892265,779,0.0,10.5882352941,29.4117647059,0
15:18:28.12284,773,0.0,10.5882352941,29.4117647059,0
15:18:28.132799,779,0.0,10.5882352941,29.4117647059,0
15:18:28.252266,772,0.0,10.5882352941,29.4117647059,0
15:18:28.373181,774,0.0,10.5882352941,29.4117647059,0
15:18:28.492466,777,0.0,10.1960784314,29.4117647059,0
15:18:28.612603,780,0.0,10.5882352941,29.4117647059,0
15:18:28.732214,772,0.0,10.5882352941,29.4117647059,0
15:18:28.851987,770,0.0,10.5882352941,29.4117647059,0
15:18:28.972172,765,0.0,10.1960784314,29.4117647059,0
15:18:29.92352,771,0.0,10.5882352941,29.4117647059,0
15:18:29.212110,766,0.0,10.5882352941,29.8039215686,0
15:18:29.332150,768,0.0,10.1960784314,29.8039215686,0
15:18:29.452049,777,0.0,10.1960784314,29.8039215686,0
15:18:29.572175,778,0.0,10.5882352941,29.4117647059,0
15:18:29.692010,779,0.0,10.5882352941,29.4117647059,0
15:18:29.812139,777,0.0,10.5882352941,29.4117647059,0
15:18:29.932202,771,0.0,10.1960784314,29.4117647059,0
15:18:30.52466,775,0.0,10.5882352941,29.4117647059,0
15:18:30.172486,779,0.0,10.5882352941,29.4117647059,0
15:18:30.292273,774,0.0,10.1960784314,29.4117647059,0
15:18:30.412763,778,0.0,10.1960784314,29.4117647059,0
15:18:30.531982,775,0.0,10.1960784314,29.4117647059,0
15:18:30.652485,772,0.0,10.5882352941,29.4117647059,0
15:18:30.772270,774,0.0,10.5882352941,29.4117647059,0
15:18:30.892107,774,0.0,10.1960784314,29.4117647059,0
15:18:31.12120,775,0.0,10.5882352941,29.4117647059,0
15:18:31.131988,778,0.0,10.5882352941,29.4117647059,0
15:18:31.252038,777,0.0,10.5882352941,29.4117647059,0
15:18:31.372369,780,0.0,10.1960784314,29.4117647059,0
15:18:31.492523,771,0.0,10.1960784314,29.4117647059,0
15:18:31.612084,774,0.0,10.5882352941,29.4117647059,0
15:18:31.732376,769,0.0,10.1960784314,29.4117647059,0
15:18:31.852482,776,0.0,10.5882352941,29.4117647059,0
15:18:31.971973,777,0.0,10.5882352941,29.4117647059,0
15:18:32.92149,778,0.0,10.5882352941,29.4117647059,0
15:18:32.212202,777,0.0,10.5882352941,29.4117647059,0
15:18:32.332735,769,0.0,10.5882352941,29.4117647059,0
15:18:32.452493,770,0.0,10.5882352941,29.4117647059,0
15:18:32.572617,776,0.0,10.1960784314,29.4117647059,0
15:18:32.692824,782,0.0,10.1960784314,29.4117647059,0
15:18:32.812241,775,0.0,10.1960784314,29.4117647059,0
15:18:32.932765,782,0.0,10.5882352941,29.4117647059,0
15:18:33.52534,779,0.0,10.1960784314,29.4117647059,0
15:18:33.172364,781,0.0,10.1960784314,29.4117647059,0
15:18:33.292364,783,0.0,10.5882352941,29.4117647059,0
15:18:33.412524,776,0.0,10.5882352941,29.4117647059,0
15:18:33.532627,776,0.0,10.1960784314,29.4117647059,0
15:18:33.652224,769,0.0,10.1960784314,29.4117647059,0
15:18:33.772091,780,0.0,10.1960784314,29.4117647059,0
15:18:33.892135,781,0.0,10.1960784314,29.4117647059,0
15:18:34.12079,776,0.0,10.5882352941,29.4117647059,0
15:18:34.132174,768,0.0,10.1960784314,29.4117647059,0
15:18:34.252022,771,0.0,10.1960784314,29.4117647059,0
15:18:34.372117,774,0.0,10.1960784314,29.4117647059,0
15:18:34.491954,771,0.0,10.5882352941,29.4117647059,0
15:18:34.612445,775,0.0,10.1960784314,29.4117647059,0
15:18:34.732149,771,0.0,10.1960784314,29.4117647059,0
15:18:34.852513,773,0.0,10.5882352941,29.4117647059,0
15:18:34.972470,774,0.0,10.1960784314,29.4117647059,0
15:18:35.92172,776,0.0,10.1960784314,29.4117647059,0
15:18:35.212118,757,0.0,10.1960784314,29.8039215686,0
15:18:35.332087,773,0.0,10.1960784314,29.4117647059,0
15:18:35.452063,774,0.0,10.1960784314,29.4117647059,0
15:18:35.572163,767,0.0,10.1960784314,29.8039215686,0
15:18:35.691976,776,0.0,10.1960784314,29.4117647059,0
15:18:35.812136,774,0.0,10.1960784314,29.4117647059,0
15:18:35.932280,772,0.0,10.1960784314,29.4117647059,0
15:18:36.52396,775,0.0,10.1960784314,29.4117647059,0
15:18:36.172200,773,0.0,10.5882352941,29.8039215686,0
15:18:36.292319,772,0.0,10.5882352941,29.4117647059,0
15:18:36.412138,778,0.0,10.5882352941,29.4117647059,0
15:18:36.531954,777,0.0,10.5882352941,29.4117647059,0
15:18:36.652482,770,0.0,10.5882352941,29.4117647059,0
15:18:36.771908,773,0.0,10.5882352941,29.4117647059,0
15:18:36.892090,772,0.0,10.5882352941,29.4117647059,0
15:18:37.12205,773,0.0,10.1960784314,29.4117647059,0
15:18:37.132259,775,0.0,10.5882352941,29.4117647059,0
15:18:37.252467,756,0.0,10.5882352941,29.8039215686,0
15:18:37.372897,767,0.0,10.5882352941,29.8039215686,0
15:18:37.492377,770,0.0,10.5882352941,29.8039215686,0
15:18:37.612290,773,0.0,10.5882352941,29.8039215686,0
15:18:37.732421,773,0.0,10.5882352941,29.8039215686,0
15:18:37.852196,767,0.0,10.5882352941,30.1960784314,0
15:18:37.972338,776,0.0,10.1960784314,30.1960784314,0
15:18:38.92162,773,0.0,10.5882352941,30.1960784314,0
15:18:38.211927,765,0.0,10.5882352941,30.1960784314,0
15:18:38.332128,768,0.0,10.5882352941,30.1960784314,0
15:18:38.452252,770,0.0,10.5882352941,30.1960784314,0
15:18:38.572040,760,0.0,10.5882352941,30.1960784314,0
15:18:38.692180,771,0.0,10.5882352941,30.1960784314,0
15:18:38.812309,775,0.0,10.5882352941,30.1960784314,0
15:18:38.932756,781,0.0,10.5882352941,30.1960784314,0
15:18:39.52482,778,0.0,10.5882352941,30.1960784314,0
15:18:39.172487,787,0.0,10.5882352941,30.1960784314,0
15:18:39.292217,788,0.0,10.5882352941,29.8039215686,0
15:18:39.411962,781,0.0,10.5882352941,29.8039215686,0
15:18:39.532036,782,0.0,10.5882352941,29.8039215686,0
15:18:39.651917,783,0.0,10.5882352941,29.8039215686,0
15:18:39.772438,772,0.0,10.5882352941,29.4117647059,0
15:18:39.892199,770,0.0,10.5882352941,29.8039215686,0
15:18:40.12384,776,0.0,10.5882352941,29.8039215686,0
15:18:40.132145,773,0.0,10.5882352941,29.8039215686,0
15:18:40.252239,763,0.0,10.5882352941,29.8039215686,0
15:18:40.372160,769,0.0,10.5882352941,29.8039215686,0
15:18:40.492264,771,0.0,10.5882352941,29.8039215686,0
15:18:40.612443,770,0.0,10.5882352941,29.8039215686,0
15:18:40.731876,775,0.0,10.5882352941,29.8039215686,0
15:18:40.852004,773,0.0,10.1960784314,29.8039215686,0
15:18:40.972151,771,0.0,10.5882352941,29.8039215686,0
15:18:41.92423,773,0.0,10.5882352941,29.8039215686,0
15:18:41.212656,774,0.0,10.5882352941,29.8039215686,0
15:18:41.332375,776,0.0,10.5882352941,29.8039215686,0
15:18:41.452364,782,0.0,10.5882352941,29.8039215686,0
15:18:41.572111,783,0.0,10.5882352941,29.8039215686,0
15:18:41.692270,782,0.0,10.5882352941,29.8039215686,0
15:18:41.812063,778,0.0,10.5882352941,29.8039215686,0
15:18:41.932214,779,0.0,10.1960784314,29.8039215686,0
15:18:42.52372,771,0.0,10.5882352941,29.8039215686,0
15:18:42.172654,775,0.0,10.5882352941,29.8039215686,0
15:18:42.292631,763,0.0,10.1960784314,29.8039215686,0
15:18:42.412033,775,0.0,10.5882352941,29.8039215686,0
15:18:42.532873,774,0.0,10.5882352941,29.8039215686,0
15:18:42.652683,777,0.0,10.5882352941,29.8039215686,0
15:18:42.772124,780,0.0,10.5882352941,29.8039215686,0
15:18:42.892729,779,0.0,10.5882352941,29.8039215686,0
15:18:43.12423,775,0.0,10.5882352941,29.8039215686,0
15:18:43.132681,771,0.0,10.5882352941,29.8039215686,0
15:18:43.252074,780,0.0,10.5882352941,29.4117647059,0
15:18:43.372437,786,0.0,10.1960784314,29.4117647059,0
15:18:43.492347,780,0.0,10.5882352941,29.4117647059,0
15:18:43.612151,776,0.0,10.5882352941,29.4117647059,0
15:18:43.732645,781,0.0,10.5882352941,29.4117647059,0
15:18:43.852116,778,0.0,10.5882352941,29.4117647059,0
15:18:43.972916,777,0.0,10.5882352941,29.4117647059,0
15:18:44.92322,764,0.0,10.5882352941,29.8039215686,0
